Using cpu device
---------------------------------
| rollout/           |          |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.7         |
|    ep_rew_mean          | -3.59        |
| time/                   |              |
|    fps                  | 372          |
|    iterations           | 94           |
|    time_elapsed         | 2065         |
|    total_timesteps      | 770048       |
| train/                  |              |
|    approx_kl            | 0.0048590554 |
|    clip_fraction        | 0.0465       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.795       |
|    explained_variance   | 0.708        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0197       |
|    n_updates            | 930          |
|    policy_gradient_loss | -0.00102     |
|    value_loss           | 0.055        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 58.4         |
|    ep_rew_mean          | -5.07        |
| time/                   |              |
|    fps                  | 373          |
|    iterations           | 95           |
|    time_elapsed         | 2085         |
|    total_timesteps      | 778240       |
| train/                  |              |
|    approx_kl            | 0.0066457484 |
|    clip_fraction        | 0.0522       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.812       |
|    explained_variance   | 0.822        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00787      |
|    n_updates            | 940          |
|    policy_gradient_loss | -0.00136     |
|    value_loss           | 0.0458       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29           |
|    ep_rew_mean          | -4.79        |
| time/                   |              |
|    fps                  | 373          |
|    iterations           | 96           |
|    time_elapsed         | 2108         |
|    total_timesteps      | 786432       |
| train/                  |              |
|    approx_kl            | 0.0054494226 |
|    clip_fraction        | 0.0481       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.869       |
|    explained_variance   | 0.677        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0096      |
|    n_updates            | 950          |
|    policy_gradient_loss | -0.00132     |
|    value_loss           | 0.0501       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 51.8         |
|    ep_rew_mean          | -5.19        |
| time/                   |              |
|    fps                  | 373          |
|    iterations           | 97           |
|    time_elapsed         | 2127         |
|    total_timesteps      | 794624       |
| train/                  |              |
|    approx_kl            | 0.0055434825 |
|    clip_fraction        | 0.0356       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.869       |
|    explained_variance   | 0.751        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0478       |
|    n_updates            | 960          |
|    policy_gradient_loss | -0.000344    |
|    value_loss           | 0.0493       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.1         |
|    ep_rew_mean          | -4.74        |
| time/                   |              |
|    fps                  | 374          |
|    iterations           | 98           |
|    time_elapsed         | 2146         |
|    total_timesteps      | 802816       |
| train/                  |              |
|    approx_kl            | 0.0041932943 |
|    clip_fraction        | 0.0414       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.766       |
|    explained_variance   | 0.845        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.000654     |
|    n_updates            | 970          |
|    policy_gradient_loss | 0.000552     |
|    value_loss           | 0.0389       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 48           |
|    ep_rew_mean          | -4.41        |
| time/                   |              |
|    fps                  | 374          |
|    iterations           | 99           |
|    time_elapsed         | 2165         |
|    total_timesteps      | 811008       |
| train/                  |              |
|    approx_kl            | 0.0040317248 |
|    clip_fraction        | 0.0369       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.838       |
|    explained_variance   | 0.908        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0215       |
|    n_updates            | 980          |
|    policy_gradient_loss | -0.000549    |
|    value_loss           | 0.0276       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.3        |
|    ep_rew_mean          | -3.38       |
| time/                   |             |
|    fps                  | 374         |
|    iterations           | 100         |
|    time_elapsed         | 2185        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.005280644 |
|    clip_fraction        | 0.0509      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.898      |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0167      |
|    n_updates            | 990         |
|    policy_gradient_loss | -0.000877   |
|    value_loss           | 0.0294      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 39.4        |
|    ep_rew_mean          | -3.89       |
| time/                   |             |
|    fps                  | 374         |
|    iterations           | 101         |
|    time_elapsed         | 2206        |
|    total_timesteps      | 827392      |
| train/                  |             |
|    approx_kl            | 0.016903812 |
|    clip_fraction        | 0.0766      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.867      |
|    explained_variance   | 0.821       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.033      |
|    n_updates            | 1000        |
|    policy_gradient_loss | 0.0149      |
|    value_loss           | 0.038       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 42.8         |
|    ep_rew_mean          | -4.83        |
| time/                   |              |
|    fps                  | 374          |
|    iterations           | 102          |
|    time_elapsed         | 2228         |
|    total_timesteps      | 835584       |
| train/                  |              |
|    approx_kl            | 0.0060623945 |
|    clip_fraction        | 0.0475       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.896       |
|    explained_variance   | 0.772        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00802     |
|    n_updates            | 1010         |
|    policy_gradient_loss | -0.000919    |
|    value_loss           | 0.0277       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 37         |
|    ep_rew_mean          | -4.88      |
| time/                   |            |
|    fps                  | 375        |
|    iterations           | 103        |
|    time_elapsed         | 2247       |
|    total_timesteps      | 843776     |
| train/                  |            |
|    approx_kl            | 0.01517184 |
|    clip_fraction        | 0.0579     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.937     |
|    explained_variance   | 0.782      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00634    |
|    n_updates            | 1020       |
|    policy_gradient_loss | 0.00323    |
|    value_loss           | 0.0379     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 50.6         |
|    ep_rew_mean          | -6.15        |
| time/                   |              |
|    fps                  | 375          |
|    iterations           | 104          |
|    time_elapsed         | 2267         |
|    total_timesteps      | 851968       |
| train/                  |              |
|    approx_kl            | 0.0061970493 |
|    clip_fraction        | 0.0429       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.915       |
|    explained_variance   | 0.78         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0323       |
|    n_updates            | 1030         |
|    policy_gradient_loss | -1.46e-05    |
|    value_loss           | 0.0424       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 49.2         |
|    ep_rew_mean          | -5.76        |
| time/                   |              |
|    fps                  | 376          |
|    iterations           | 105          |
|    time_elapsed         | 2287         |
|    total_timesteps      | 860160       |
| train/                  |              |
|    approx_kl            | 0.0066367816 |
|    clip_fraction        | 0.0519       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.949       |
|    explained_variance   | 0.87         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00395      |
|    n_updates            | 1040         |
|    policy_gradient_loss | 0.00219      |
|    value_loss           | 0.0302       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.5         |
|    ep_rew_mean          | -2.74        |
| time/                   |              |
|    fps                  | 376          |
|    iterations           | 106          |
|    time_elapsed         | 2307         |
|    total_timesteps      | 868352       |
| train/                  |              |
|    approx_kl            | 0.0063076923 |
|    clip_fraction        | 0.0389       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.853       |
|    explained_variance   | 0.819        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.047        |
|    n_updates            | 1050         |
|    policy_gradient_loss | -0.000778    |
|    value_loss           | 0.0479       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 57.3         |
|    ep_rew_mean          | -6.14        |
| time/                   |              |
|    fps                  | 376          |
|    iterations           | 107          |
|    time_elapsed         | 2327         |
|    total_timesteps      | 876544       |
| train/                  |              |
|    approx_kl            | 0.0068350304 |
|    clip_fraction        | 0.054        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.918       |
|    explained_variance   | 0.797        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00263      |
|    n_updates            | 1060         |
|    policy_gradient_loss | -0.00201     |
|    value_loss           | 0.0268       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.5        |
|    ep_rew_mean          | -4.79       |
| time/                   |             |
|    fps                  | 377         |
|    iterations           | 108         |
|    time_elapsed         | 2345        |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.007943939 |
|    clip_fraction        | 0.0643      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.883      |
|    explained_variance   | 0.878       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0125     |
|    n_updates            | 1070        |
|    policy_gradient_loss | -0.00195    |
|    value_loss           | 0.0263      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.4        |
|    ep_rew_mean          | -5.65       |
| time/                   |             |
|    fps                  | 377         |
|    iterations           | 109         |
|    time_elapsed         | 2365        |
|    total_timesteps      | 892928      |
| train/                  |             |
|    approx_kl            | 0.008845177 |
|    clip_fraction        | 0.0578      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.904      |
|    explained_variance   | 0.788       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0153      |
|    n_updates            | 1080        |
|    policy_gradient_loss | -0.00276    |
|    value_loss           | 0.0276      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.9        |
|    ep_rew_mean          | -4.83       |
| time/                   |             |
|    fps                  | 377         |
|    iterations           | 110         |
|    time_elapsed         | 2385        |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.008672235 |
|    clip_fraction        | 0.0597      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.849      |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00875    |
|    n_updates            | 1090        |
|    policy_gradient_loss | -0.00115    |
|    value_loss           | 0.06        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 35.3       |
|    ep_rew_mean          | -5.19      |
| time/                   |            |
|    fps                  | 377        |
|    iterations           | 111        |
|    time_elapsed         | 2405       |
|    total_timesteps      | 909312     |
| train/                  |            |
|    approx_kl            | 0.03513965 |
|    clip_fraction        | 0.0753     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.897     |
|    explained_variance   | 0.795      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0281     |
|    n_updates            | 1100       |
|    policy_gradient_loss | 0.00856    |
|    value_loss           | 0.0636     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.7        |
|    ep_rew_mean          | -3.18       |
| time/                   |             |
|    fps                  | 378         |
|    iterations           | 112         |
|    time_elapsed         | 2425        |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.006934021 |
|    clip_fraction        | 0.0662      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.895      |
|    explained_variance   | 0.632       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0542      |
|    n_updates            | 1110        |
|    policy_gradient_loss | -0.00279    |
|    value_loss           | 0.076       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40          |
|    ep_rew_mean          | -4.35       |
| time/                   |             |
|    fps                  | 378         |
|    iterations           | 113         |
|    time_elapsed         | 2445        |
|    total_timesteps      | 925696      |
| train/                  |             |
|    approx_kl            | 0.006383257 |
|    clip_fraction        | 0.0627      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.907      |
|    explained_variance   | 0.761       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0461      |
|    n_updates            | 1120        |
|    policy_gradient_loss | -0.00139    |
|    value_loss           | 0.0625      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 30.2       |
|    ep_rew_mean          | -2.69      |
| time/                   |            |
|    fps                  | 378        |
|    iterations           | 114        |
|    time_elapsed         | 2464       |
|    total_timesteps      | 933888     |
| train/                  |            |
|    approx_kl            | 0.00528765 |
|    clip_fraction        | 0.0529     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.882     |
|    explained_variance   | 0.887      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0181    |
|    n_updates            | 1130       |
|    policy_gradient_loss | -0.00203   |
|    value_loss           | 0.047      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37.2        |
|    ep_rew_mean          | -4.09       |
| time/                   |             |
|    fps                  | 378         |
|    iterations           | 115         |
|    time_elapsed         | 2485        |
|    total_timesteps      | 942080      |
| train/                  |             |
|    approx_kl            | 0.006819612 |
|    clip_fraction        | 0.056       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.825      |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00286    |
|    n_updates            | 1140        |
|    policy_gradient_loss | -0.00235    |
|    value_loss           | 0.0245      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.8        |
|    ep_rew_mean          | -3.15       |
| time/                   |             |
|    fps                  | 379         |
|    iterations           | 116         |
|    time_elapsed         | 2505        |
|    total_timesteps      | 950272      |
| train/                  |             |
|    approx_kl            | 0.012481124 |
|    clip_fraction        | 0.0576      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.78       |
|    explained_variance   | 0.684       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0133      |
|    n_updates            | 1150        |
|    policy_gradient_loss | 0.000202    |
|    value_loss           | 0.0381      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33.6        |
|    ep_rew_mean          | -4.05       |
| time/                   |             |
|    fps                  | 379         |
|    iterations           | 117         |
|    time_elapsed         | 2526        |
|    total_timesteps      | 958464      |
| train/                  |             |
|    approx_kl            | 0.004869491 |
|    clip_fraction        | 0.0465      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.861      |
|    explained_variance   | 0.645       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0251     |
|    n_updates            | 1160        |
|    policy_gradient_loss | -0.00192    |
|    value_loss           | 0.0589      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54.3       |
|    ep_rew_mean          | -3.48      |
| time/                   |            |
|    fps                  | 379        |
|    iterations           | 118        |
|    time_elapsed         | 2546       |
|    total_timesteps      | 966656     |
| train/                  |            |
|    approx_kl            | 0.00471374 |
|    clip_fraction        | 0.0437     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.824     |
|    explained_variance   | 0.801      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.000104  |
|    n_updates            | 1170       |
|    policy_gradient_loss | -0.00182   |
|    value_loss           | 0.0331     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 24.6         |
|    ep_rew_mean          | -3.7         |
| time/                   |              |
|    fps                  | 379          |
|    iterations           | 119          |
|    time_elapsed         | 2567         |
|    total_timesteps      | 974848       |
| train/                  |              |
|    approx_kl            | 0.0032842634 |
|    clip_fraction        | 0.0371       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.789       |
|    explained_variance   | 0.833        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00393     |
|    n_updates            | 1180         |
|    policy_gradient_loss | -0.000809    |
|    value_loss           | 0.0248       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 54.2         |
|    ep_rew_mean          | -4.06        |
| time/                   |              |
|    fps                  | 379          |
|    iterations           | 120          |
|    time_elapsed         | 2587         |
|    total_timesteps      | 983040       |
| train/                  |              |
|    approx_kl            | 0.0028420123 |
|    clip_fraction        | 0.0356       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.707       |
|    explained_variance   | 0.853        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0139      |
|    n_updates            | 1190         |
|    policy_gradient_loss | -0.000924    |
|    value_loss           | 0.0353       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.6         |
|    ep_rew_mean          | -3.21        |
| time/                   |              |
|    fps                  | 380          |
|    iterations           | 121          |
|    time_elapsed         | 2607         |
|    total_timesteps      | 991232       |
| train/                  |              |
|    approx_kl            | 0.0036615403 |
|    clip_fraction        | 0.0365       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.722       |
|    explained_variance   | 0.781        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00917      |
|    n_updates            | 1200         |
|    policy_gradient_loss | 0.000573     |
|    value_loss           | 0.0281       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 37          |
|    ep_rew_mean          | -5.1        |
| time/                   |             |
|    fps                  | 380         |
|    iterations           | 122         |
|    time_elapsed         | 2627        |
|    total_timesteps      | 999424      |
| train/                  |             |
|    approx_kl            | 0.004432733 |
|    clip_fraction        | 0.0399      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.742      |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0415      |
|    n_updates            | 1210        |
|    policy_gradient_loss | 0.000462    |
|    value_loss           | 0.0315      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.1        |
|    ep_rew_mean          | -6.58       |
| time/                   |             |
|    fps                  | 380         |
|    iterations           | 123         |
|    time_elapsed         | 2646        |
|    total_timesteps      | 1007616     |
| train/                  |             |
|    approx_kl            | 0.014458211 |
|    clip_fraction        | 0.0545      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.768      |
|    explained_variance   | 0.895       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.014       |
|    n_updates            | 1220        |
|    policy_gradient_loss | 0.0044      |
|    value_loss           | 0.0331      |
-----------------------------------------
Saved policy to models\ppo_gate_window_seed0_v3.zip
